Column1
3.964004903603557
3.964004903603557
3.964004903603557
3.964004903603557
3.964004903603557
3.964004903603557
3.964004903603557
3.964004903603557
3.964004903603557
3.964004903603557
3.964004903603557
3.964004903603557
3.964004903603557
3.964004903603557
3.964004903603557
3.964004903603557
3.964004903603557
3.964004903603542
3.964004903603518
3.9640049036034934
3.964004903603469
3.964004903603445
3.9640049036034206
3.964004903603396
3.964004903603372
3.964004903603348
3.9640049036033234
3.9640049036032994
3.964004903603275
3.964004903603251
3.9640049036032265
3.964004903603202
3.964004903603178
3.9640049034997165
3.9640049030538416
3.9640049026079662
3.9640049021620913
3.9640049017162164
3.9640049012703416
3.9640049008244667
3.9640049003785918
3.9640049003022697
3.9640049018900796
3.964004925642624
3.9640048956708456
3.963996839119219
3.9639887071944973
3.9639805099072407
3.9639723878561273
3.9636650529242456
3.963441582380486
3.963216579610333
3.9629913120682145
3.960532883978549
3.9592932923234274
3.958047487997572
3.956796039492142
3.953556505029668
3.951724300116319
3.94988758047231
3.9480429760157536
3.951251753718454
3.950269869260662
3.9492816560399975
3.9482919721813747
3.944385025689188
3.943019532545319
3.941651593322135
3.9402835678720654
3.932845381185496
3.930758158599131
3.9286773568334086
3.9265972501893023
3.9282152627630733
3.926503350437786
3.924793767092617
3.9230734304802812
3.945629453095612
3.945362447636531
3.9450818403331924
3.9447985034432476
3.9527863464203867
3.9527370170343104
3.952682412468765
3.9526258058529877
3.9563018287837224
3.95630773488024
3.9563100320900415
3.956313116571723
3.9534962678755523
3.9534508194423577
3.9534065285310915
3.953360329787291
3.955226684999766
3.955212769080072
3.9551953393904435
3.955184398420763
3.941595325980191
3.9412188948686686
3.9408498516848254
3.9404752762485624
3.9462440033006088
3.946064767072649
3.94588046191453
3.9457021150395923
3.933917034340515
3.9333374509132075
3.9327623925862687
3.9321868067683328
3.9282921413847536
3.927577356048864
3.9268634196002745
3.926148000368886
3.925431558971164
3.924713850095617
3.9239954971762465
3.923273952634613
3.9262736486202168
3.9256876070605
3.925099981812396
3.9245045478327176
3.9371869195505846
3.936975295852559
3.936755792228564
3.9365331647635196
3.9418620955361034
3.9417552888351572
3.941644517462463
3.9415316483129335
3.944256966326917
3.9441924006672235
3.9441253800308873
3.9440568193982655
3.9454283051549104
3.9453807771885314
3.9453323495222334
3.945280139703004
3.951063516851569
3.951087445408113
3.951107817075718
3.9511246150926738
3.956983572615261
3.957050160069795
3.957113333353321
3.957169316095481
3.969429322723911
3.969483074362784
3.969527593423103
3.9695635942559733
3.9814313428088832
3.98128646154774
3.981126674339021
3.980960258246662
3.981615749852239
3.9814132354562943
3.9812021502470643
3.980985961017886
3.9768741365861118
3.976743214965862
3.9766098508139494
3.9764719240880027
3.975593897941254
3.9754648834077564
3.9753334905935196
3.975194628566205
3.981819514003242
3.9814473817764373
3.9810641172455443
3.9806721164985905
3.9838161269017216
3.9832216745928597
3.9826138453657536
3.9819996378607416
3.9762306625150083
3.9759033562910737
3.975573610356851
3.9752427659777343
3.967330070600843
3.9672775658554347
3.967228700877622
3.967180863455675
3.963439750616917
3.963431330502988
3.963425978027039
3.9634198573418042
3.9652268160244084
3.965210802070412
3.9651939929582953
3.9651769926776814
3.966017991339581
3.9659881701743886
3.965957386484765
3.965927353311857
3.9638656055133223
3.963859271970159
3.9638538573411477
3.9638499697986123
3.960868943828973
3.96085404125982
3.9608417549877837
3.960828576115887
3.962999088666801
3.963000330752111
3.9630012571898714
3.9630000870759052
3.9679555526570676
3.9678598123064033
3.967760235802651
3.9676581837185707
3.970519338525929
3.970235359966028
3.9699459018420162
3.969655735991709
3.964949135826271
3.9649165110619133
3.9648859003002035
3.964856009325408
3.962157726365342
3.962150040047863
3.9621442490549863
3.962138796627997
3.961736450573625
3.961727508737449
3.961719110199029
3.961711125819591
3.9617034774388786
3.961696192859826
3.9616889841686986
3.9616827852724743
3.960474385745399
3.960445357323623
3.960417222318034
3.96038931831885
3.9603616103029813
3.9603344599926795
3.960306495299192
